id,user_id,source,action,created_at,datapoint_count,question,question_id
45862,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:41:57.218130,1,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics
45864,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:42:02.587386,1,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics
45882,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:42:35.415420,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
45898,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:42:52.274701,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
45908,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:43:09.022994,2,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
45921,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:43:21.708399,2,How are the different values of <b>Weekly Working Hours</b> <b>distributed</b> in the dataset?,featureStatistics
45920,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:43:21.705675,2,How are the different values of <b>Weekly Working Hours</b> <b>distributed</b> in the dataset?,featureStatistics
45935,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:43:40.354242,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
45943,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:43:50.875647,3,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
45949,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:43:59.699427,3,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
45955,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:44:09.041190,3,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
45963,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:44:14.555803,3,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
45975,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:44:32.663469,4,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
45981,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:44:43.504750,4,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
45954,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:44:09.028311,3,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
45960,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:44:13.623973,3,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
45964,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:44:14.556599,3,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
45982,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:44:43.506546,4,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
45991,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:44:49.097319,4,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
46030,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:45:53.550479,6,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
46052,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:46:31.845672,7,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
46008,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:45:13.352975,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
46011,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:45:22.628661,5,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
46015,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:45:27.804164,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
46033,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:45:57.344460,6,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
46045,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:46:17.936934,7,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
46049,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:46:28.136984,7,Why are these the most important attributes?,followupWhyThisFeatureImportant
46068,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:46:57.517614,8,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
46072,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:47:05.978120,8,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
46077,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:47:12.131430,8,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
46093,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:47:34.511161,9,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
46105,91cd15c3-69f0-4283-a530-d8765fe68f4a,teaching,question,2025-02-20 12:47:54.547707,10,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
45110,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:31:52.759853,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
45115,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:31:54.883427,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
45122,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:31:58.744163,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
45134,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:32:01.720486,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
45140,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:32:06.755527,1,How are the different values of <b>Occupation</b> <b>distributed</b> in the dataset?,featureStatistics
45118,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:31:55.763828,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
45121,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:31:58.062384,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
45125,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:31:59.138173,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
45137,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:32:03.488683,1,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
45828,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:41:28.172988,2,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp
45830,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:41:31.563718,2,Why are all these attributes considered?,followupWhyAreTheseFeaturesConsidered
45821,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:41:25.597556,2,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
45836,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:41:34.957792,2,How are the different values of <b>Education Level</b> <b>distributed</b> in the dataset?,featureStatistics
45837,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:41:35.195877,2,How are the different values of <b>Education Level</b> <b>distributed</b> in the dataset?,featureStatistics
45895,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:42:50.513198,5,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
45906,aad31a5c-b8a2-4186-983f-f193e53ee96c,teaching,question,2025-02-20 12:43:06.944338,5,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
46034,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:46:00.458788,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
46050,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:46:31.055651,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
46029,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:45:53.369373,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
46051,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:46:31.056813,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
46127,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:48:31.297126,5,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
46133,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:48:52.581061,5,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp
46128,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:48:31.298269,5,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
46134,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:48:52.582188,5,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp
46159,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:49:42.147528,7,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics
46160,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:49:42.148585,7,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics
46178,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:50:05.708624,8,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
46182,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:50:09.442856,8,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp
46177,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:50:05.707395,8,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
46181,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:50:08.687130,8,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
46183,029c3206-0d07-4249-9e06-e4d5c2ca3e94,teaching,question,2025-02-20 12:50:09.470971,8,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp
44773,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:27:35.237447,1,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
44774,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:27:35.238369,1,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
44792,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:27:45.340298,1,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
44841,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:28:26.543259,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
44793,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:27:45.351146,1,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
44864,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:28:46.377113,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
44966,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:30:31.266801,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
44974,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:30:40.178099,2,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
45001,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:30:56.737989,2,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
45007,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:31:02.056036,2,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
45019,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:31:08.536196,2,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus
45027,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:31:11.170526,2,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus
45029,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:31:12.884321,2,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus
45055,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:31:22.600235,2,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
45000,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:30:56.732001,2,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
45004,6839254d-1c0b-4351-b025-e7a83b866cc3,teaching,question,2025-02-20 12:31:00.066494,2,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
