id,user_id,source,action,created_at,datapoint_count_new,datapoint_count,prediction,true_label,confidence_level,feedback,question,question_id,message,buttonType,user_comment,user_question,feature_id
45859,participant_0051,test,user_prediction,2025-02-20 12:41:53.409802,,10.0,over 50k,over 50k,,,,,,,,,
45861,participant_0075,teaching,question,2025-02-20 12:41:57.213614,,1.0,,,,,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics,,,,,
45863,participant_0075,teaching,question,2025-02-20 12:42:00.941112,,1.0,,,,,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics,,,,,
45865,participant_0075,teaching,question,2025-02-20 12:42:02.588445,,1.0,,,,,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics,,,,,
45867,participant_0059,intro-test,handleNext,2025-02-20 12:42:03.418552,3.0,,,,,,,,,,,,
45869,participant_0077,final-test,user_prediction,2025-02-20 12:42:09.631713,,5.0,over 50k,over 50k,2,occupation ,,,,,,,
45871,participant_0059,intro-test,user_prediction,2025-02-20 12:42:12.111586,,3.0,over 50k,under 50k,2,,,,,,,,
45873,participant_0023,final-test,user_prediction,2025-02-20 12:42:16.753376,,8.0,under 50k,under 50k,3,blue collar - no investment,,,,,,,
45875,participant_0075,test,user_prediction,2025-02-20 12:42:20.673035,,1.0,over 50k,over 50k,,,,,,,,,
45877,participant_0041,final-test,user_prediction,2025-02-20 12:42:20.930705,,1.0,over 50k,over 50k,3,"56 hours working, major gain investment and the age overpower the single status",,,,,,,
45879,participant_0075,teaching,user_prediction,2025-02-20 12:42:27.551500,,2.0,under 50k,under 50k,,,,,,,,,
45881,participant_0086,test,handleNext,2025-02-20 12:42:35.139414,3.0,,,,,,,,,,,,
45883,participant_0086,test,user_prediction,2025-02-20 12:42:37.300542,,3.0,over 50k,under 50k,,,,,,,,,
45885,participant_0086,teaching,user_prediction,2025-02-20 12:42:38.677637,,4.0,over 50k,under 50k,,,,,,,,,
45887,participant_0059,intro-test,user_prediction,2025-02-20 12:42:42.496099,,4.0,under 50k,under 50k,2,,,,,,,,
45889,participant_0086,teaching,handleNext,2025-02-20 12:42:43.014748,5.0,,,,,,,,,,,,
45891,participant_0086,teaching,user_prediction,2025-02-20 12:42:45.145288,,5.0,under 50k,over 50k,,,,,,,,,
45893,participant_0023,final-test,user_prediction,2025-02-20 12:42:48.695004,,9.0,over 50k,over 50k,3,"age, education, good investment",,,,,,,
45895,participant_0086,teaching,question,2025-02-20 12:42:50.513198,,5.0,,,,,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,,
45897,participant_0041,final-test,handleNext,2025-02-20 12:42:52.051277,3.0,,,,,,,,,,,,
45899,participant_0077,final-test,user_prediction,2025-02-20 12:42:55.209272,,6.0,over 50k,over 50k,1,the occupation ,,,,,,,
45901,participant_0077,final-test,handleNext,2025-02-20 12:42:56.518922,7.0,,,,,,,,,,,,
45903,participant_0075,teaching,question,2025-02-20 12:42:58.020755,,2.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
45905,participant_0029,teaching,question,2025-02-20 12:43:05.713445,,2.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
45907,participant_0086,test,handleNext,2025-02-20 12:43:08.280844,5.0,,,,,,,,,,,,
45909,participant_0075,teaching,question,2025-02-20 12:43:09.026286,,2.0,,,,,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
45911,participant_0086,teaching,handleNext,2025-02-20 12:43:09.845003,6.0,,,,,,,,,,,,
45844,participant_0075,teaching,question,2025-02-20 12:41:41.223793,,1.0,,,,,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
45846,participant_0103,teaching,proceeding_stop,2025-02-20 12:41:42.027104,,10.0,,,,,,,"{'feedback': True, 'followup': None, 'id': 'd4c8c84f-15a9-4081-b78c-518f52188095', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
45848,participant_0086,teaching,handleNext,2025-02-20 12:41:42.286662,3.0,,,,,,,,,,,,
45850,participant_0051,teaching,user_prediction,2025-02-20 12:41:45.086605,,10.0,under 50k,under 50k,,,,,,,,,
45852,participant_0075,teaching,question,2025-02-20 12:41:47.275336,,1.0,,,,,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
45854,participant_0051,test,handleNext,2025-02-20 12:41:47.498255,10.0,,,,,,,,,,,,
45856,participant_0075,teaching,question,2025-02-20 12:41:49.800933,,1.0,,,,,How are the values of <b>Work Life Balance</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
45858,participant_0103,final-test,handleNext,2025-02-20 12:41:49.853259,1.0,,,,,,,,,,,,
45860,participant_0051,final-test,handleNext,2025-02-20 12:41:54.012327,1.0,,,,,,,,,,,,
45862,participant_0075,teaching,question,2025-02-20 12:41:57.218130,,1.0,,,,,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics,,,,,
45864,participant_0075,teaching,question,2025-02-20 12:42:02.587386,,1.0,,,,,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics,,,,,
45866,participant_0059,intro-test,user_prediction,2025-02-20 12:42:02.887755,,2.0,under 50k,under 50k,1,,,,,,,,
45868,participant_0075,test,handleNext,2025-02-20 12:42:06.561861,1.0,,,,,,,,,,,,
45870,participant_0077,final-test,handleNext,2025-02-20 12:42:10.886629,6.0,,,,,,,,,,,,
45872,participant_0059,intro-test,handleNext,2025-02-20 12:42:12.634995,4.0,,,,,,,,,,,,
45874,participant_0023,final-test,handleNext,2025-02-20 12:42:17.300878,9.0,,,,,,,,,,,,
45876,participant_0075,teaching,handleNext,2025-02-20 12:42:20.769831,2.0,,,,,,,,,,,,
45878,participant_0041,final-test,handleNext,2025-02-20 12:42:21.531390,2.0,,,,,,,,,,,,
45880,participant_0086,teaching,user_prediction,2025-02-20 12:42:32.329296,,3.0,under 50k,under 50k,,,,,,,,,
45882,participant_0075,teaching,question,2025-02-20 12:42:35.415420,,2.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
45884,participant_0086,teaching,handleNext,2025-02-20 12:42:37.384905,4.0,,,,,,,,,,,,
45886,participant_0086,test,handleNext,2025-02-20 12:42:40.581079,4.0,,,,,,,,,,,,
45888,participant_0086,test,user_prediction,2025-02-20 12:42:42.763754,,4.0,under 50k,over 50k,,,,,,,,,
45890,participant_0059,intro-test,handleNext,2025-02-20 12:42:43.019241,5.0,,,,,,,,,,,,
45892,participant_0099,teaching,user_prediction,2025-02-20 12:42:47.353393,,2.0,under 50k,under 50k,,,,,,,,,
45894,participant_0023,final-test,handleNext,2025-02-20 12:42:49.240912,10.0,,,,,,,,,,,,
45896,participant_0041,final-test,user_prediction,2025-02-20 12:42:51.452335,,2.0,under 50k,under 50k,2,Theres no investment and the person is 20. This is highly unlikely that they would be on 50K. ,,,,,,,
45898,participant_0075,teaching,question,2025-02-20 12:42:52.274701,,2.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
45900,participant_0059,intro-test,user_prediction,2025-02-20 12:42:55.939481,,5.0,over 50k,over 50k,1,,,,,,,,
45902,participant_0059,intro-test,handleNext,2025-02-20 12:42:56.545031,6.0,,,,,,,,,,,,
45904,participant_0029,teaching,user_prediction,2025-02-20 12:43:04.842276,,2.0,under 50k,under 50k,,,,,,,,,
45906,participant_0086,teaching,question,2025-02-20 12:43:06.944338,,5.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
45908,participant_0075,teaching,question,2025-02-20 12:43:09.022994,,2.0,,,,,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
45910,participant_0086,test,user_prediction,2025-02-20 12:43:09.770397,,5.0,over 50k,over 50k,,,,,,,,,
45912,participant_0029,teaching,proceeding_stop,2025-02-20 12:43:11.744648,,2.0,,,,,,,"{'feedback': True, 'followup': None, 'id': '19ab32d8-96de-4804-b0ce-9e60dfed56c0', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
45914,participant_0029,test,handleNext,2025-02-20 12:43:13.039481,2.0,,,,,,,,,,,,
45917,participant_0099,teaching,question,2025-02-20 12:43:16.881669,,2.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,,
45919,participant_0103,final-test,handleNext,2025-02-20 12:43:20.156308,2.0,,,,,,,,,,,,
45921,participant_0075,teaching,question,2025-02-20 12:43:21.708399,,2.0,,,,,How are the different values of <b>Weekly Working Hours</b> <b>distributed</b> in the dataset?,featureStatistics,,,,,
45913,participant_0086,teaching,user_prediction,2025-02-20 12:43:12.611675,,6.0,over 50k,over 50k,,,,,,,,,
45915,participant_0086,test,handleNext,2025-02-20 12:43:13.950761,6.0,,,,,,,,,,,,
45916,participant_0099,teaching,question,2025-02-20 12:43:16.876249,,2.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,,
45918,participant_0103,final-test,user_prediction,2025-02-20 12:43:19.097042,,1.0,over 50k,over 50k,4,investment outcome suggests major gain of above 5k,,,,,,,
45920,participant_0075,teaching,question,2025-02-20 12:43:21.705675,,2.0,,,,,How are the different values of <b>Weekly Working Hours</b> <b>distributed</b> in the dataset?,featureStatistics,,,,,
45922,participant_0001,intro-test,user_prediction,2025-02-20 12:43:21.758620,,1.0,over 50k,over 50k,4,,,,,,,,
45925,participant_0075,test,handleNext,2025-02-20 12:43:25.499045,2.0,,,,,,,,,,,,
45927,participant_0077,final-test,handleNext,2025-02-20 12:43:26.829929,8.0,,,,,,,,,,,,
45929,participant_0075,teaching,handleNext,2025-02-20 12:43:30.421059,3.0,,,,,,,,,,,,
45931,participant_0029,teaching,handleNext,2025-02-20 12:43:30.749892,3.0,,,,,,,,,,,,
45933,participant_0041,final-test,user_prediction,2025-02-20 12:43:38.414142,,3.0,under 50k,under 50k,2,The major loss is a red flag. They may be 49 but are single. They do 50 hours a week so I feel it may just be over the line.,,,,,,,
45935,participant_0075,teaching,question,2025-02-20 12:43:40.354242,,3.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
45937,participant_0040,intro-test,user_prediction,2025-02-20 12:43:47.304398,,1.0,over 50k,over 50k,2,,,,,,,,
45939,participant_0001,intro-test,user_prediction,2025-02-20 12:43:49.110854,,2.0,over 50k,under 50k,1,,,,,,,,
45941,participant_0099,test,user_prediction,2025-02-20 12:43:50.261250,,2.0,over 50k,over 50k,,,,,,,,,
45943,participant_0075,teaching,question,2025-02-20 12:43:50.875647,,3.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
45945,participant_0077,final-test,handleNext,2025-02-20 12:43:57.552228,9.0,,,,,,,,,,,,
45947,participant_0001,intro-test,user_prediction,2025-02-20 12:43:58.134664,,3.0,under 50k,under 50k,4,,,,,,,,
45949,participant_0075,teaching,question,2025-02-20 12:43:59.699427,,3.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
45951,participant_0041,final-test,handleNext,2025-02-20 12:44:02.091342,5.0,,,,,,,,,,,,
45953,participant_0029,teaching,question,2025-02-20 12:44:07.187978,,3.0,,,,,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,,
45955,participant_0075,teaching,question,2025-02-20 12:44:09.041190,,3.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,,
45957,participant_0040,intro-test,handleNext,2025-02-20 12:44:10.730660,3.0,,,,,,,,,,,,
45959,participant_0001,intro-test,user_prediction,2025-02-20 12:44:13.522584,,4.0,under 50k,under 50k,3,,,,,,,,
45961,participant_0077,final-test,user_prediction,2025-02-20 12:44:14.036976,,9.0,over 50k,over 50k,4,investment outcome,,,,,,,
45963,participant_0075,teaching,question,2025-02-20 12:44:14.555803,,3.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,,
45965,participant_0077,final-test,handleNext,2025-02-20 12:44:15.976805,10.0,,,,,,,,,,,,
45967,participant_0001,intro-test,user_prediction,2025-02-20 12:44:21.210822,,5.0,under 50k,over 50k,4,,,,,,,,
45969,participant_0001,intro-test,handleNext,2025-02-20 12:44:21.742342,6.0,,,,,,,,,,,,
45971,participant_0075,test,user_prediction,2025-02-20 12:44:25.432776,,3.0,under 50k,under 50k,,,,,,,,,
45973,participant_0075,teaching,user_prediction,2025-02-20 12:44:30.258372,,4.0,under 50k,under 50k,,,,,,,,,
45975,participant_0075,teaching,question,2025-02-20 12:44:32.663469,,4.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
45977,participant_0099,teaching,question,2025-02-20 12:44:36.839854,,3.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,,
45979,participant_0077,final-test,user_prediction,2025-02-20 12:44:42.201996,,10.0,over 50k,under 50k,3,"occupation, marital status",,,,,,,
45981,participant_0075,teaching,question,2025-02-20 12:44:43.504750,,4.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,,
45983,participant_0001,intro-test,handleNext,2025-02-20 12:44:43.950364,7.0,,,,,,,,,,,,
45985,participant_0041,final-test,user_prediction,2025-02-20 12:44:45.831890,,5.0,under 50k,over 50k,1,I was in two minds because the 58 year old and 40 hours but it would have been gain if more than 40 hours worked. The major loss swung it for me.,,,,,,,
45924,participant_0023,final-test,user_prediction,2025-02-20 12:43:24.439048,,10.0,under 50k,under 50k,3,"Young and just starting out, no investment, single",,,,,,,
45926,participant_0077,final-test,user_prediction,2025-02-20 12:43:25.548162,,7.0,over 50k,over 50k,3,occupation and working hours and education,,,,,,,
45928,participant_0075,test,user_prediction,2025-02-20 12:43:30.328986,,2.0,under 50k,over 50k,,,,,,,,,
45930,participant_0029,test,user_prediction,2025-02-20 12:43:30.651924,,2.0,over 50k,under 50k,,,,,,,,,
45932,participant_0075,teaching,user_prediction,2025-02-20 12:43:36.479381,,3.0,under 50k,under 50k,,,,,,,,,
45934,participant_0041,final-test,handleNext,2025-02-20 12:43:39.052308,4.0,,,,,,,,,,,,
45936,participant_0099,test,handleNext,2025-02-20 12:43:43.758582,2.0,,,,,,,,,,,,
45938,participant_0040,intro-test,handleNext,2025-02-20 12:43:47.992857,2.0,,,,,,,,,,,,
45940,participant_0001,intro-test,handleNext,2025-02-20 12:43:49.633710,3.0,,,,,,,,,,,,
45942,participant_0099,teaching,handleNext,2025-02-20 12:43:50.370166,3.0,,,,,,,,,,,,
45944,participant_0077,final-test,user_prediction,2025-02-20 12:43:56.187284,,8.0,over 50k,under 50k,2,weekly working hours,,,,,,,
45946,participant_0029,teaching,user_prediction,2025-02-20 12:43:57.721409,,3.0,under 50k,under 50k,,,,,,,,,
45948,participant_0001,intro-test,handleNext,2025-02-20 12:43:58.970282,4.0,,,,,,,,,,,,
45950,participant_0041,final-test,user_prediction,2025-02-20 12:44:01.440790,,4.0,under 50k,under 50k,1,40 hours working and 34 years old. No gain investment.,,,,,,,
45952,participant_0099,teaching,user_prediction,2025-02-20 12:44:02.794476,,3.0,over 50k,under 50k,,,,,,,,,
45954,participant_0075,teaching,question,2025-02-20 12:44:09.028311,,3.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,,
45956,participant_0040,intro-test,user_prediction,2025-02-20 12:44:10.194779,,2.0,over 50k,under 50k,1,,,,,,,,
45958,participant_0099,teaching,question,2025-02-20 12:44:10.793423,,3.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
45960,participant_0075,teaching,question,2025-02-20 12:44:13.623973,,3.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,,
45962,participant_0001,intro-test,handleNext,2025-02-20 12:44:14.054143,5.0,,,,,,,,,,,,
45964,participant_0075,teaching,question,2025-02-20 12:44:14.556599,,3.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,,
45966,participant_0075,test,handleNext,2025-02-20 12:44:19.116416,3.0,,,,,,,,,,,,
45968,participant_0103,final-test,user_prediction,2025-02-20 12:44:21.398535,,2.0,under 50k,under 50k,4,20 years of age with poor work life balance and no investment,,,,,,,
45970,participant_0103,final-test,handleNext,2025-02-20 12:44:22.514939,3.0,,,,,,,,,,,,
45972,participant_0075,teaching,handleNext,2025-02-20 12:44:25.531999,4.0,,,,,,,,,,,,
