id,user_id,source,action,created_at,datapoint_count,question,question_id,typed_question,feature_id,text,reasoning
45272,participant_0113,teaching,question,2025-02-20 12:33:34.630921,5,How are the different values of <b>Work Life Balance</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
45292,participant_0113,teaching,question,2025-02-20 12:33:44.543625,6,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
45253,participant_0113,teaching,question,2025-02-20 12:33:17.934737,4,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
45271,participant_0113,teaching,question,2025-02-20 12:33:30.662055,5,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
45273,participant_0113,teaching,question,2025-02-20 12:33:34.633121,5,How are the different values of <b>Work Life Balance</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
45289,participant_0113,teaching,question,2025-02-20 12:33:42.221178,6,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
45295,participant_0113,teaching,question,2025-02-20 12:33:48.284217,6,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
45312,participant_0113,teaching,question,2025-02-20 12:34:00.486568,7,How are the different values of <b>Education Level</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
45348,participant_0113,teaching,question,2025-02-20 12:34:20.650853,9,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
45313,participant_0113,teaching,question,2025-02-20 12:34:00.488806,7,How are the different values of <b>Education Level</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
45339,participant_0113,teaching,question,2025-02-20 12:34:17.233882,9,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
45345,participant_0113,teaching,question,2025-02-20 12:34:18.669056,9,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
45363,participant_0113,teaching,question,2025-02-20 12:34:30.796366,10,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
45369,participant_0113,teaching,question,2025-02-20 12:34:35.258593,10,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
44748,participant_0118,teaching,question,2025-02-20 12:27:04.123424,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
44765,participant_0118,teaching,question,2025-02-20 12:27:23.960528,1,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
44827,participant_0118,teaching,question,2025-02-20 12:28:17.859571,1,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
44783,participant_0118,teaching,question,2025-02-20 12:27:39.448467,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
44826,participant_0118,teaching,question,2025-02-20 12:28:17.755989,1,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
44851,participant_0118,teaching,question,2025-02-20 12:28:35.888841,1,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus,,,,
44852,participant_0118,teaching,question,2025-02-20 12:28:35.889818,1,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus,,,,
44898,participant_0118,teaching,question,2025-02-20 12:29:22.504587,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
44859,participant_0118,teaching,question,2025-02-20 12:28:42.166805,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
44905,participant_0118,teaching,question,2025-02-20 12:29:27.614294,2,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
44948,participant_0118,teaching,question,2025-02-20 12:30:13.886685,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
44963,participant_0118,teaching,question,2025-02-20 12:30:26.656456,3,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
44998,participant_0118,teaching,question,2025-02-20 12:30:55.889825,4,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
45016,participant_0118,teaching,question,2025-02-20 12:31:07.079128,4,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
45071,participant_0118,teaching,question,2025-02-20 12:31:30.678500,5,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
45120,participant_0118,teaching,question,2025-02-20 12:31:56.936947,6,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
45172,participant_0118,teaching,question,2025-02-20 12:32:31.294538,7,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
45176,participant_0118,teaching,question,2025-02-20 12:32:34.444657,7,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
45290,participant_0118,teaching,question,2025-02-20 12:33:42.420346,9,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
45247,participant_0118,teaching,question,2025-02-20 12:33:12.022346,8,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
45251,participant_0118,teaching,question,2025-02-20 12:33:15.458231,8,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
45294,participant_0118,teaching,question,2025-02-20 12:33:46.828422,9,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
45308,participant_0118,teaching,question,2025-02-20 12:33:56.796553,9,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
45309,participant_0118,teaching,question,2025-02-20 12:33:56.800733,9,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
45355,participant_0118,teaching,question,2025-02-20 12:34:26.038605,10,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
45186,participant_0105,teaching,question,2025-02-20 12:32:37.898725,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
45218,participant_0105,teaching,question,2025-02-20 12:32:56.196658,1,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
45229,participant_0105,teaching,question,2025-02-20 12:33:02.223200,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
45280,participant_0105,teaching,question,2025-02-20 12:33:36.172447,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
45249,participant_0105,teaching,question,2025-02-20 12:33:13.017550,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
45293,participant_0105,teaching,question,2025-02-20 12:33:44.649290,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
44818,participant_0023,teaching,question,2025-02-20 12:28:05.584362,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
44880,participant_0023,teaching,question,2025-02-20 12:29:05.541025,2,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
45079,participant_0023,teaching,question,2025-02-20 12:31:33.834346,4,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
45148,participant_0023,teaching,question,2025-02-20 12:32:16.936701,5,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
45149,participant_0023,teaching,question,2025-02-20 12:32:16.938682,5,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
45328,participant_0041,teaching,question,2025-02-20 12:34:10.012910,1,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
45305,participant_0041,teaching,question,2025-02-20 12:33:55.327355,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
45426,participant_0041,teaching,question,2025-02-20 12:35:25.905122,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
45465,participant_0041,teaching,question,2025-02-20 12:36:11.027042,1,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
45433,participant_0041,teaching,question,2025-02-20 12:35:36.514145,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
45464,participant_0041,teaching,question,2025-02-20 12:36:10.324095,1,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
45471,participant_0041,teaching,question,2025-02-20 12:36:21.525201,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
45534,participant_0041,teaching,question,2025-02-20 12:37:09.282191,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
45538,participant_0041,teaching,question,2025-02-20 12:37:11.485101,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
45690,participant_0041,teaching,question,2025-02-20 12:39:08.732826,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
45710,participant_0041,teaching,question,2025-02-20 12:39:30.584610,5,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
46340,participant_0046,teaching,question,2025-02-20 12:53:43.551770,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
46358,participant_0046,teaching,question,2025-02-20 12:54:22.445721,2,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
46362,participant_0046,teaching,question,2025-02-20 12:54:25.532571,2,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
46364,participant_0046,teaching,question,2025-02-20 12:54:28.453046,2,How are the different values of <b>Occupation</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
46337,participant_0046,teaching,question,2025-02-20 12:53:34.511876,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
46339,participant_0046,teaching,question,2025-02-20 12:53:43.547767,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
46341,participant_0046,teaching,question,2025-02-20 12:53:47.998482,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
