id,user_id,source,action,created_at,datapoint_count,question,question_id
3859,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:02.558731,6," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
3933,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:19.376078,6," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
4112,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:58.159240,6," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
4111,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:58.157917,6," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
4157,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:47:07.111176,6," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
3884,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:08.345673,6," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
3949,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:24.541697,6," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
4076,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:51.037132,6," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
3863,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:03.867662,6," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
3913,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:15.233776,6," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
3997,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:35.840725,6," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
4077,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:51.038569,6," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
4108,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:57.174943,6," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
3914,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:15.235671,6," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
3998,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:46:35.843621,6," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
4170,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:47:08.348368,6," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
4171,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:47:08.349854,6," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
4675,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:48:45.115338,7," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
4926,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:49:20.705793,7, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
4875,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:49:13.616787,7,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
5113,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:49:53.021285,7," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
5091,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:49:49.318142,7," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
5618,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:51:17.096342,8," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
5617,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:51:17.089149,8," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
5653,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:51:23.967480,8," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
5093,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:49:49.389467,7," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
5533,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:51:05.428461,8," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
5652,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:51:23.894552,8," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
5631,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:51:20.470802,8," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
5671,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:51:26.011034,8," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
5760,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:51:44.654824,8," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
5717,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:51:36.806057,8," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
5798,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:51:49.330779,8," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
5759,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:51:44.648355,8," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
5922,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:52:13.160863,8, What is the <b>strength</b> of each attribute for the current model prediction? ,24
5885,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:52:06.084426,8, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
6337,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:53:27.343807,9," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
6452,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:53:52.336044,9," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
6453,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:53:52.444689,9," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
6371,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:53:36.297078,9,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
6479,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:53:57.924142,9," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
6517,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:54:04.552539,9," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
6565,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:54:11.937050,9," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
6518,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:54:04.559905,9," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
6566,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:54:11.944448,9," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
6931,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:55:21.748744,10," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
7064,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:55:54.423869,10," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
6888,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:55:13.558372,10,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
7065,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:55:54.492723,10," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
7160,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:56:15.753126,10," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
7144,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:56:12.720583,10," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
7161,e6e03c85-c9c9-4ee6-97c7-9004998451da,teaching,question,2024-04-11 09:56:15.760968,10," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
3274,a0828fad-a5d9-461c-841e-690da0cd91d1,teaching,question,2024-04-11 09:43:54.622593,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
3347,a0828fad-a5d9-461c-841e-690da0cd91d1,teaching,question,2024-04-11 09:44:12.103227,1, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
3388,a0828fad-a5d9-461c-841e-690da0cd91d1,teaching,question,2024-04-11 09:44:21.678538,1, What is the <b>strength</b> of each attribute for the current model prediction? ,24
3579,a0828fad-a5d9-461c-841e-690da0cd91d1,teaching,question,2024-04-11 09:45:02.998748,1,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
3505,a0828fad-a5d9-461c-841e-690da0cd91d1,teaching,question,2024-04-11 09:44:49.060924,1," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
3898,a0828fad-a5d9-461c-841e-690da0cd91d1,teaching,question,2024-04-11 09:46:14.033454,2," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
3944,a0828fad-a5d9-461c-841e-690da0cd91d1,teaching,question,2024-04-11 09:46:22.638166,2, How are the different values of Age <b>distributed</b> in the dataset?,13
4323,a0828fad-a5d9-461c-841e-690da0cd91d1,teaching,question,2024-04-11 09:47:41.016990,4, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
5343,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:50:31.967137,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
5410,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:50:43.678971,1," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
5563,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:51:08.680635,1, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
5503,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:50:59.585006,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
5504,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:50:59.586190,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
5721,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:51:37.598210,2, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
6057,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:52:38.568004,3, What is the <b>strength</b> of each attribute for the current model prediction? ,24
5943,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:52:16.898133,3," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
6009,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:52:29.767751,3,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
5944,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:52:16.899470,3," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
6190,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:53:02.778687,4," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
6386,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:53:39.056221,5, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
6189,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:53:02.777285,4," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
6263,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:53:14.742897,4, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
6510,a23161ad-3a82-4324-9a1c-197a368f78d9,teaching,question,2024-04-11 09:54:02.856276,6,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
